,feature name,feature value,min,1q,median,3q,max,mean,sd,n (nearest 5),kfold
268,age,60-80,-46.196184460949155,6.2757964576361704,12.43100389780011,20.285369134065697,103.38924200738781,13.22231948623618,10.979051648537215,11795,4
269,age,80+,-180.58443464983603,-38.8037265345396,-21.21549043511506,-10.550634332033805,64.78824484375073,-26.534800661943525,21.889444903179072,11365,4
270,prior_disability,0.0,-13.19726259989431,14.47574126488762,15.957728902350645,17.600162412149366,68.33980065814917,16.347332819621712,3.8979380355416633,14250,4
271,prior_disability,1.0,-30.12195693358779,1.6266171810240484,3.6577801260445266,5.748369175139815,32.025343931186946,3.314212187286996,4.326772184973971,4595,4
272,prior_disability,2.0,-57.37720521667041,-13.17500130956527,-10.594854380635079,-7.876180399514269,33.762460336228834,-10.98019527965099,6.208169202727251,2780,4
273,prior_disability,3.0,-90.79515352436808,-37.49936813932843,-33.601894877720625,-29.598399679707363,5.924534424389712,-33.431223002749235,7.821540076850803,3400,4
274,prior_disability,4.0,-110.21805804323871,-52.3037710835808,-44.78312448409153,-37.29050387592055,30.678676557824947,-43.93597383071443,12.36964390772908,1770,4
275,prior_disability,5.0,-126.54506184022874,-71.15145934495843,-55.76951823024079,-46.17454398999456,0.525177947152406,-58.47461518181425,20.338589021718263,470,4
276,any_afib_diagnosis,0.0,-22.91539926744648,1.7723551776446402,2.5199736840091647,3.6715166859980672,24.166372894728557,2.792153530604968,1.9026154692328376,19915,4
277,any_afib_diagnosis,1.0,-46.40201564956456,-9.95942602545023,-6.382658985815942,-3.510453612115234,85.22957976636476,-6.815032119927295,5.785518239723246,7360,4
278,precise_onset_known,0.0,-34.520020611118525,-5.0964732824079695,-3.5686132319271566,-2.196995766335167,23.500399265885353,-3.7303668807577517,3.3389493860576698,11480,4
279,precise_onset_known,1.0,-22.343421232663093,1.0194276500865818,1.9740715121477843,2.907476870790124,30.21606147557497,2.080146884074102,2.276059644615406,15800,4
280,Treatment_time_270_both,Early IVT & early MT,-36.2325588045083,9.188037321527954,16.70592271305388,27.55901182166999,77.37333164554089,18.85106730062413,16.399114797028084,375,0
281,Treatment_time_270_both,Early IVT & late MT,-81.68706357596442,-16.36593528860714,-9.307401099298149,-3.120578822540119,39.08013637611643,-10.107789990949337,14.083959458020317,360,0
282,Treatment_time_270_both,Early IVT only,-20.931878351233898,1.8408546562492847,4.187423140686005,6.036715236529708,21.959996039047837,3.7323337518307387,3.7308074236667914,6975,0
283,Treatment_time_270_both,Early MT only,-71.49129124259576,-11.033878449127078,2.8102302230149507,10.507348489426077,74.75681674189866,0.13497492408695985,22.95743869604533,165,0
284,Treatment_time_270_both,Late IVT & late MT,-99.89647763773799,-70.31676595456898,-51.98660694725811,-25.377351971268652,78.6076530392468,-44.10413759210044,40.27625165106592,20,0
285,Treatment_time_270_both,Late IVT only,-49.71759969685227,-6.135938487444073,1.2027886943146586,6.039393846318125,99.20053634461016,-0.2582252999359455,17.543422720532675,250,0
286,Treatment_time_270_both,Late MT only,-86.4578394722566,-36.0147718565166,-26.488310272991658,-16.360238280445337,45.589584914036095,-27.17024922851821,18.06368102034932,265,0
287,Treatment_time_270_both,No treatment,-24.83422706834972,-7.414668440283275,-4.630560932531953,-3.424918996300548,20.859371574614197,-5.775377108733601,4.3967035786139546,18870,0
288,Treatment_time_270_both,Early IVT & early MT,-19.660793208777903,15.157090404555202,22.491494143605234,31.779054733272645,92.86871419031174,23.893858620182232,15.335966476806782,350,1
289,Treatment_time_270_both,Early IVT & late MT,-105.41679241627455,-17.936184332231058,-9.07941339207813,-4.050549769569188,39.66509551644325,-11.831483948938297,16.759361762512352,390,1
290,Treatment_time_270_both,Early IVT only,-34.88171552658081,1.633841785006225,3.638915281035006,5.033604469336569,38.808377410052344,3.2324564703183625,3.7464038561322104,6865,1
291,Treatment_time_270_both,Early MT only,-67.14223942011594,-8.700762589275836,2.008991035223007,14.29054974347353,76.35279487326741,1.0043532334466456,20.427695919488055,155,1
292,Treatment_time_270_both,Late IVT & late MT,-98.50444980710745,-47.977036257609726,-35.73462491437793,-22.870441435575483,-15.080381165146827,-41.528493508774446,23.079296221208136,20,1
293,Treatment_time_270_both,Late IVT only,-61.53921833530068,-3.84818547450006,2.9964680642820896,8.18797679066658,46.92733213439584,2.153007613461004,14.328526650563314,270,1
294,Treatment_time_270_both,Late MT only,-81.10394479759037,-37.77937259100378,-27.20404768541455,-16.350453549623488,51.97825371295214,-26.215959192100513,20.410329673976936,290,1
295,Treatment_time_270_both,No treatment,-25.9299356104061,-6.048454085350968,-4.287142449114472,-3.0487582280859353,18.955017687678335,-4.94724724158586,3.371757655083461,18940,1
296,Treatment_time_270_both,Early IVT & early MT,-35.59779649205506,12.747583983168006,21.183590102791786,30.809538435302674,65.96340998908505,21.256223016093617,15.881034714447562,370,2
297,Treatment_time_270_both,Early IVT & late MT,-99.52782451649196,-32.48517540466041,-25.442825970777776,-18.465062035387383,56.780014717499725,-25.81053253304708,15.73162104460237,385,2
298,Treatment_time_270_both,Early IVT only,-34.837648996301,2.4029744414403105,4.014790558936074,5.625603877913672,35.975866535352544,3.8089655195994374,3.7494762580425465,7015,2
299,Treatment_time_270_both,Early MT only,-66.5011907877028,-7.476520030377433,1.2890108043141661,12.513302871137856,68.66199204280973,1.8364824135152156,19.317470208725215,160,2
300,Treatment_time_270_both,Late IVT & late MT,-45.12065177477896,-9.471220038235188,-1.1022437757253647,8.206724250167609,23.029584577083586,-3.5464368696022652,17.270238182928082,30,2
301,Treatment_time_270_both,Late IVT only,-93.64783785711974,-7.8821823917701845,-0.2279539371840656,4.937193552488461,38.26603697214276,-3.4958885171266707,17.491839594220956,285,2
302,Treatment_time_270_both,Late MT only,-136.48528548438102,-48.8016009244509,-37.614029828924686,-26.84585997971706,48.75413021452725,-38.205569620060125,20.711661663992743,300,2
303,Treatment_time_270_both,No treatment,-26.15258130185306,-5.345991756832227,-3.693036082526669,-3.1664960083644837,10.158494946081191,-4.636802041809387,2.6128587609985696,18740,2
304,Treatment_time_270_both,Early IVT & early MT,-60.08831868909299,11.078369268123062,20.001726180016995,28.443365521952508,78.94856686275452,19.992676123928632,15.286563777322444,350,3
305,Treatment_time_270_both,Early IVT & late MT,-128.65788287564996,-23.4397558584949,-17.266483601201326,-11.441853771619499,45.961049262256125,-17.982220813584807,16.007144492680084,395,3
306,Treatment_time_270_both,Early IVT only,-19.75023661248386,2.4428034756239505,4.993996645426377,6.457349555622787,28.71766425870359,4.500308330003979,3.659835372165151,7055,3
307,Treatment_time_270_both,Early MT only,-70.46041177991778,-9.402488330416382,1.8605240862909704,16.370526930941267,71.02544047091156,2.4256709552397604,23.327048859312708,160,3
308,Treatment_time_270_both,Late IVT & late MT,-45.1919328623265,-12.700379662788473,-2.6641373944003135,15.132223785966636,46.2608937279135,0.3941777943132909,21.45067739062692,15,3
309,Treatment_time_270_both,Late IVT only,-95.52393152620644,-15.536191867117303,-4.818657008968294,0.2897355994209647,67.44402616970241,-8.243137539273793,18.669312901185666,280,3
310,Treatment_time_270_both,Late MT only,-174.77828760394826,-44.79894981406629,-32.02582947965711,-20.881555710732936,35.54378378283232,-34.17657278528095,22.859427858681062,275,3
311,Treatment_time_270_both,No treatment,-22.31798697590828,-5.742038186267019,-4.44781177662313,-3.846834622323513,19.043403810188174,-5.2079548646886344,2.8892275684464703,18745,3
312,Treatment_time_270_both,Early IVT & early MT,-46.33214121658355,8.04042891380377,16.42005524214357,28.166823430359365,71.6115400134027,17.773609800486827,16.864775238715293,395,4
313,Treatment_time_270_both,Early IVT & late MT,-62.05363167956472,-10.049337445572018,-3.879778220029548,1.5650275100022553,39.69253229845315,-4.787644700948062,12.611182117225729,375,4
314,Treatment_time_270_both,Early IVT only,-43.843373229689895,0.533645315556787,2.753305360241793,4.677542554065585,35.503319668881595,2.1074027898785577,4.555582220119087,6905,4
315,Treatment_time_270_both,Early MT only,-60.79335480935872,-12.881138012055308,-0.5518232787400483,7.519451730754227,50.15616852529347,-2.28429290956181,17.708390168759095,160,4
316,Treatment_time_270_both,Late IVT & late MT,-51.28347613222897,-28.92967456812039,-8.401652372963726,-2.272391579989344,69.75423174977303,-8.314094652868807,29.417937040115365,25,4
317,Treatment_time_270_both,Late IVT only,-68.81838184330613,-12.43528129705228,-3.03906802196987,2.4003593428060412,58.233000941127536,-5.694794688973636,16.295922862630622,280,4
318,Treatment_time_270_both,Late MT only,-101.47201646294445,-36.49629449603148,-24.753650259785353,-14.957222886420787,32.89121394090355,-26.365120165780976,18.461979751088908,290,4
